date,site,amount_usd,category,verification,source_url,notes,mapped_category,confidence,facility_name
2024-09-20,MYSTERY RANCH LLC (MT),26100.8,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24P00000037 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,"ATLANTIC DIVING SUPPLY, INC. (VA)",399988.9,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000137 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,"LIONHEART ALLIANCE, LLC (VA)",49860.96,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000136 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-20,"ATLANTIC DIVING SUPPLY, INC. (VA)",357791.82,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000134 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,ALL HANDS FIRE EQUIPMENT LLC (NJ),60947.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000132 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,"FS PARTNERS, LLP (CO)",100081.0,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000129 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-20,"H. L. DALIS, INC. (GA)",163816.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000126 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,QUANTICO TACTICAL INCORPORATED (NC),217098.29,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000120 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,PRICE MODERN LLC (VA),999016.93,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000118 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,"FCN, INC. (GA)",70787.85,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000115 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-09-20,KALAKOA PAINTING LLC (HI),742078.0,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24C00000030 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2024-09-20,"DTC COMMUNICATIONS, INC. (VA)",996000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000160 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,INSTRUMENTATION SERVICES INC (PR),38931.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000156 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,DLK INC (MI),8814.82,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000153 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2024-09-20,DEDRONE DEFENSE INC. (VA),180000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000150 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-09-20,WEST PUBLISHING CORPORATION (TX),65406.96,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000178 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
